sport,property,client,num_events,total_uniques
Basketball,FIBA Euroleague Women,Wwin,114,2639.0
Ice Hockey,IIHF World Championships,Kladionica,58,2637.0
Soccer,Meistriliiga (Estonia),RETAretail,150,2636.0
Tennis,WTA 250,TopBet,32,2635.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Bilyoner,10,2634.0
Tennis,WTA 125 Qualifiers,Betcity,37,2623.0
Handball,IHF Olympic Qualifiers Women (World),Hungarian Lottery,11,2623.0
Soccer,Taça da Liga (Portugal),Betsul,20,2622.0
Soccer,First Division A (Belgium),Bet9ja,111,2620.0
Basketball,FIBA EuroBasket Women,E Topaz,38,2619.0
Soccer,Cup (Chile),HKJC,2,2617.0
Soccer,Úrvalsdeild (Iceland),Warobet,83,2609.0
Soccer,UEFA Champions League Qualifiers,Goldbet,39,2608.0
Basketball,FIBA Asia Cup,Betclic,23,2608.0
Soccer,1. SNL (Slovenia),RETAretail,173,2607.0
Basketball,A1 Liga (Croatia),SNAI,107,2607.0
Soccer,Serie A (Brazil),Sazka,126,2603.0
Basketball,FIBA 3x3 (World),Winline,28,2602.0
Basketball,Estonia-Latvia League,Sts,66,2602.0
Soccer,Copa Sudamericana,Bet Shop,142,2602.0
Ice Hockey,Kontinental Hockey League,188Bet,254,2601.0
Soccer,J3 League (Japan),Doradobet,59,2600.0
Darts,PDC Darts - Grand Slam,Sts,11,2599.0
Soccer,New South Wales NPL Women (Australia),Betplay,33,2599.0
Volleyball,CEV Volleyball European Championships Men,Betsson,38,2598.0
Soccer,National B Championship (Argentina),Supersport,27,2594.0
Tennis,WTA 500,Loterie Romande,83,2589.0
Basketball,Basketball Super League (Turkey),Fan Duel,56,2588.0
Cricket,Cricket South Africa - Provincial 1-Day,Paddy Power,12,2586.0
Basketball,FIBA Asia Cup,Super Bet,32,2586.0
Soccer,Copa Aguila (Colombia),Betfair,5,2584.0
Tennis,Fed Cup Women National_team,BetCris,12,2579.0
Soccer,Cup (Sweden),Paddy Power,40,2578.0
Soccer,Cup (Russia),SNAI,13,2576.0
Soccer,J-League Cup (Japan),SNAI,21,2574.0
Soccer,UEFA Europa League Qualifiers,Veikkaus,7,2573.0
Tennis,UK Premier Tennis Series,BetBoom,4,2571.0
Handball,EHF Handball European Championships Men,Ligastavok,72,2569.0
Cricket,Cricket Ireland International T20,Paddy Power,8,2569.0
Handball,EHF Handball European Championships Men,Olimp,72,2565.0
Soccer,Asian Internationals,Dafabet,56,2562.0
Soccer,A Lyga (Lithuania),Opap,167,2561.0
Basketball,FIBA Europe Cup,William Hill,81,2561.0
Soccer,Cup (Finland) ,Unibet,19,2561.0
Soccer,European Internationals,BetCris,21,2559.0
Soccer,Segunda B Playoffs (Spain),William Hill,4,2556.0
Darts,World Matchplay,Fonbet,5,2555.0
Basketball,VTB League,Coral,142,2555.0
Soccer,Copa Argentina (Argentina),Warobet,31,2553.0
Soccer,Arabian Gulf League (United Arab Emirates),RETAretail,162,2552.0
Tennis,WTA 1000,Offsidebet,8,2551.0
Ice Hockey,Kontinental Hockey League,SNAI,141,2550.0
Soccer,Taça da Liga (Portugal),Betcity,17,2550.0
Basketball,KBL (South Korea),1328Bet,9,2548.0
Ice Hockey,Champions Hockey League (Ice Hockey),Vivarobet,117,2548.0
Volleyball,CEV Volleyball European Championships Men,Baltbet,38,2546.0
Ice Hockey,Kontinental Hockey League,Adjarabet,168,2544.0
Soccer,Queensland NPL (Australia),Warobet,99,2543.0
Basketball,FIBA Afrobasket,Wwin,59,2540.0
Soccer,Victoria NPL (Australia),Opap,113,2540.0
Basketball,FIBA Olympic Qualifiers,Opap,34,2539.0
Tennis,WTA 250,Internal / Testing,409,2539.0
Soccer,Primera División (Spain),Lutrija,93,2535.0
Soccer,1. Lig (Turkey),Bet Shop,152,2533.0
Basketball,FIBA AmeriCup,Olimp,13,2531.0
Soccer,Copa Argentina (Argentina),Supermatch,32,2531.0
Basketball,FIBA EuroBasket Women,Betfair,19,2530.0
Soccer,UEFA Europa League Qualifiers,E Topaz,4,2529.0
Cricket,Cricket New Zealand International Test ,TAB NZ,2,2529.0
Basketball,FIBA EuroBasket Women,Tonybet,32,2528.0
Basketball,FIBA - Eurobasket Qualifiers,Dafabet,34,2526.0
Basketball,Basketball Super League (Turkey),Paddy Power,124,2525.0
Soccer,Serie B (Brazil) ,Bet Juego,68,2525.0
Darts,PDC Darts - Grand Slam,Winline,12,2519.0
Pool,World Pool Championships,Fonbet,10,2518.0
Volleyball,Bundesliga Volleyball Women,Vivarobet,68,2517.0
Cricket,Cricket Ireland International ODI,Paddy Power,6,2514.0
Soccer,Cup (Sweden),Hungarian Lottery,13,2513.0
Soccer,Copa Bicentenario (Peru),Betfair,7,2509.0
Soccer,DFB Pokal (Germany),Adjarabet,8,2506.0
Snooker,Championship League Snooker,Panbet,30,2504.0
Soccer,European Internationals,Olybet,24,2503.0
Soccer,Liga MX (Mexico),Adjarabet,146,2501.0
Soccer,J3 League (Japan),Opap,193,2500.0
Soccer,Cup (Iceland),Vivarobet,16,2495.0
Ice Hockey,Champions Hockey League (Ice Hockey),Kladionica,81,2495.0
Soccer,Thai League 2 (Thailand),Caliente,34,2489.0
Basketball,Liga Nacional de Básquet (Argentina),William Hill,69,2488.0
Soccer,Cup (Sweden),Novibet,39,2488.0
Soccer,Segunda B Playoffs (Spain),Winline,4,2486.0
Snooker,Champion of Champions Snooker,Super Bet,11,2484.0
Basketball,Basketligaen (Denmark),Betsson,27,2479.0
Soccer,South American Internationals,TopBet,11,2478.0
Handball,EHF European Cup Men,Olimp,151,2478.0
Basketball,Liga Nacional de Básquet (Argentina),Betfair,38,2474.0
Basketball,FIBA Afrobasket,Betcris,38,2474.0
Tennis,WTA 1000,Live Score,68,2474.0
Basketball,Basketball Champions League,Coral,185,2473.0
Soccer,Capital NPL (Australia),Wplay,36,2472.0
Basketball,Basketball Champions League,Dafabet,65,2471.0
Darts,PDC Darts World Championship,188Bet,36,2470.0
Soccer,Serie A (Brazil),Betcity,26,2470.0
Tennis,WTA 125 Qualifiers,Fan Duel,16,2470.0
Soccer,Copa Argentina (Argentina),Coral,31,2468.0
Basketball,FIBA Asia Cup,SNAI,31,2466.0
Basketball,FIBA Afrobasket,Ladbrokes,62,2466.0
Basketball,FIBA Asia Cup,Fan Duel,5,2463.0
Cricket,Cricket Ireland International ODI,Sportsbet Australia,3,2463.0
Soccer,Victoria NPL2 (Australia),Caliente,12,2459.0
Soccer,ECL Qualifiers,Baltbet,82,2456.0
Soccer,Tasmania NPL (Australia),William Hill,10,2455.0
Soccer,Veikkausliiga (Finland),Tonybet,151,2454.0
Soccer,Cup (Iceland),Sts,15,2452.0
Tennis,Fed Cup Women National_team,Eurobet,16,2452.0
Soccer,Liga MX (Mexico),Baltbet,166,2451.0
Soccer,1. Division (Norway),Panbet,64,2449.0
Ice Hockey,SHL (Sweden),Doradobet,131,2448.0
Soccer,Friendly,Opap,64,2447.0
Darts,Premier League Darts,Hungarian Lottery,9,2446.0
Soccer,Asian Internationals,Adjarabet,41,2446.0
Soccer,International Friendly,Ladbrokes,16,2445.0
Soccer,DFB Pokal (Germany),Volcano Montenegro,54,2445.0
Soccer,Northern NSW NPL (Australia),Betfair,18,2440.0
Basketball,FIBA Europe Cup,Kladionica,59,2438.0
Soccer,Veikkausliiga (Finland),Betsul,74,2437.0
Soccer,Coppa Italia (Italy),Betsul,20,2435.0
Cricket,Cricket West Indies - International Test,Paddy Power,7,2434.0
Basketball,FIBA Asia Cup,Nike,33,2433.0
Soccer,Asian Internationals,Volcano Montenegro,57,2430.0
Basketball,NBL,Betplay,159,2428.0
Soccer,Ligue 2 (France),Codere,124,2422.0
Basketball,FIBA Euroleague Women,Novibet,114,2417.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Fortuna,12,2414.0
Soccer,1. Division (Norway),RETAretail,185,2409.0
Soccer,First Division A (Belgium),Bet Juego,175,2407.0
Soccer,South Australia NPL (Australia),Warobet,112,2407.0
Handball,Handbollsligan (Swedish Handball),Betplay,88,2407.0
Basketball,Basketball Champions League,Bet Warrior,173,2403.0
Basketball,FIBA Women's AmeriCup,Vivarobet,26,2400.0
Volleyball,Bundesliga Volleyball Women,Sts,62,2400.0
Soccer,Coppa Italia (Italy),Kladionica,20,2400.0
Basketball,FIBA EuroCup Women,Super Bet,107,2399.0
Basketball,Basketball Champions League,TAB NZ,140,2399.0
Soccer,South Australia NPL (Australia),Opap,130,2399.0
Soccer,Cup (Chile),Bet Warrior,35,2398.0
Tennis,WTA 125 Qualifiers,188Bet,30,2396.0
Basketball,FIBA Basketball World Cup Qualifiers - Asia,Sporty Bet,10,2395.0
Soccer,Eliteserien (Norway),Placard,214,2395.0
Soccer,International Friendly,Nike,20,2395.0
Basketball,FIBA EuroCup Women,Kladionica,63,2393.0
Soccer,Super Liga (Slovakia),Crystal Bet,34,2392.0
Basketball,Liga Nacional de Básquet (Argentina),Fortuna,26,2391.0
Basketball,FIBA Euroleague Women,Fan Duel,8,2389.0
Basketball,BBL Cup,Pocasport,48,2388.0
Handball,EHF European Cup Men,Norsk Tipping,30,2388.0
Soccer,Copa Sudamericana,TAB NZ,146,2386.0
Handball,EHF Handball European Championships Men,Panbet,72,2384.0
Basketball,FIBA Euroleague Women,Panbet,38,2384.0
Soccer,Friendly,SISAL,20,2380.0
Basketball,KBL (South Korea),Comeon,108,2376.0
Basketball,FIBA EuroCup Women,Offsidebet,79,2376.0
Basketball,FIBA Afrobasket,Baltbet,62,2376.0
Tennis,WTA 125K Series,Optibet,175,2375.0
Basketball,FIBA Asia Cup,Panbet,20,2375.0
Soccer,Super Liga (Slovakia),Betsul,86,2371.0
Soccer,Cup (Iceland),Unibet,13,2369.0
Soccer,Meistriliiga (Estonia),Baltbet,170,2366.0
Soccer,Ligue 2 (France),Supermatch,325,2365.0
Soccer,Super League (Greece),Betfirst,29,2360.0
Tennis,WTA 1000 Qualifiers,Sazka,61,2360.0
Basketball,FIBA EuroCup Women,SNAI,105,2359.0
Basketball,FIBA EuroBasket Women,Eurobet,38,2356.0
Basketball,WNBL (New Zealand),Betsson,6,2355.0
Soccer,1. SNL (Slovenia),Baltbet,171,2355.0
Basketball,VTB League,RETAretail,133,2355.0
Handball,EHF European Cup Women,Nesine,16,2353.0
Soccer,UEFA Champions League Qualifiers,Tonybet,38,2353.0
Soccer,National B Championship (Argentina),Betcris,56,2350.0
Soccer,LFPB (Bolivia),Winamax,98,2349.0
Soccer,Copa Libertadores,SISAL,4,2347.0
Handball,EHF Champions League,Totobet,142,2344.0
Basketball,FIBA Basketball World Cup Americas Qualifiers,Mozzart,14,2341.0
Soccer,DFB Pokal (Germany),Placard,56,2340.0
Soccer,Serie A (Brazil),Ladbrokes,78,2339.0
Tennis,WTA 250 Qualifiers,Adjarabet,82,2339.0
Basketball,FIBA Women's Asia Cup,Sts,15,2339.0
Handball,EHF Handball European Championships Men,Betsson,69,2333.0
Cricket,Cricket South Africa - Provincial T20,Unibet,46,2329.0
Soccer,Western NPL U20 (Australia),Novibet,100,2328.0
Basketball,Basketball Champions League Americas,Ligastavok,50,2327.0
Soccer,J-League Cup (Japan),Betfirst,22,2326.0
Basketball,FIBA Basketball World Cup Qualifiers - Europe,Veikkaus,30,2324.0
Soccer,J-League Cup (Japan),HKJC,1,2324.0
Soccer,Queensland NPL (Australia),Tonybet,154,2323.0
Soccer,Copa Bicentenario (Peru),Vivarobet,15,2319.0
Basketball,British Basketball League,Nike,175,2315.0
Tennis,WTA 125 Qualifiers,Sts,31,2315.0
Soccer,1. Division (Norway),Bet Portugal,55,2314.0
Soccer,Capital NPL U20 (Australia),Sts,55,2311.0
Soccer,Copa Sudamericana,Volcano Montenegro,146,2304.0
Soccer,Copa Libertadores,Dafabet,157,2303.0
Basketball,Liga Nacional de Básquet (Argentina),Vivarobet,64,2303.0
Snooker,Championship League Snooker,Betsson,25,2301.0
Basketball,FIBA Asia Cup,Novibet,32,2300.0
Soccer,DFB Pokal (Germany),Napoleonbet,52,2299.0
Basketball,FIBA - Eurobasket Qualifiers,E Topaz,35,2299.0
Darts,PDC Darts - Grand Slam,Hungarian Lottery,12,2298.0
Soccer,A Lyga (Lithuania),Betsul,51,2296.0
Cricket,Caribbean Twenty20,Ladbrokes,30,2295.0
Basketball,BBL Cup,Vivarobet,59,2294.0
Soccer,Veikkausliiga (Finland),RETAretail,138,2290.0
Cricket,Caribbean Twenty20,Unibet,33,2289.0
Basketball,FIBA Women's AmeriCup,Ligastavok,27,2289.0
Tennis,WTA 125K Series,Play Do It,24,2289.0
Soccer,South Australia NPL (Australia),Baltbet,137,2289.0
Basketball,FIBA Womens AfroBasket,Hungarian Lottery,18,2286.0
Soccer,South American Internationals,Bet Shop,41,2283.0
Soccer,Copa Argentina (Argentina),Nike,36,2282.0
Soccer,DFB Pokal (Germany),SISAL,2,2281.0
Basketball,FIBA Women's AmeriCup,Fortuna,23,2280.0
Basketball,FIBA Olympic Qualifiers,TAB NZ,34,2279.0
Soccer,Coppa Italia (Italy),William Hill,12,2275.0
Basketball,FIBA Basketball World Cup Americas Qualifiers,Sporty Bet,16,2275.0
Soccer,Super League (Greece),Hattrick,19,2271.0
Soccer,J2 League (Japan),William Hill,11,2271.0
Soccer,Süper Lig (Turkey),Doxxbet,101,2270.0
Tennis,WTA 125K Series,Goldbet,76,2267.0
Tennis,Davis Cup Men National_team,Supersport,24,2260.0
Basketball,Basketligan (Sweden),Super Bet,153,2258.0
Soccer,Ligue 2 (France),Bet9ja,254,2255.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Ligastavok,12,2255.0
Soccer,Segunda B Playoffs (Spain),Fonbet,4,2251.0
Soccer,First League (Bulgaria),Unibet,6,2249.0
Soccer,Copa Bicentenario (Peru),Bilyoner,10,2243.0
Soccer,Taça da Liga (Portugal),Play Do It,17,2242.0
Darts,Players Championship,Fonbet,23,2241.0
Soccer,International Friendly,Hungarian Lottery,7,2241.0
Volleyball,CEV Volleyball European Championships Women,Baltbet,40,2237.0
Ice Hockey,IIHF World Championships,Nesine,6,2237.0
Soccer,Meistriliiga (Estonia),Warobet,57,2236.0
Soccer,Meistriliiga (Estonia),Bet Portugal,39,2235.0
Soccer,J-League Cup (Japan),Norsk Tipping,7,2234.0
Soccer,Ligue 1 (France),32red,369,2233.0
Handball,EHF European Cup Men,Novibet,133,2233.0
Tennis,Wimbledon Qualifiers (England),Betfirst,61,2233.0
Soccer,Cup (Paraguay),Betsul,18,2232.0
Basketball,FIBA Basketball World Cup Qualifiers - Asia,Ligastavok,10,2232.0
Tennis,WTA 125 Qualifiers,Totobet,33,2232.0
Handball,EHF Handball European Championships Women,FDJ,38,2231.0
Basketball,FIBA Basketball World Cup Qualifiers - Europe,Olybet,32,2225.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Supersport,12,2223.0
Basketball,VTB League,Sazka,145,2222.0
Basketball,FIBA Olympic Qualifiers,Kladionica,24,2210.0
Soccer,New South Wales NPL (Australia),Sportsbet Australia,53,2210.0
Soccer,Copa Bicentenario (Peru),Sts,13,2209.0
Soccer,First Division B (Belgium),Panbet,50,2205.0
Basketball,FIBA Europe Cup,Eurobet,80,2203.0
Basketball,FIBA Basketball World Cup Qualifiers - Europe,Danske Spil,32,2202.0
Basketball,Basketball Champions League Americas,SNAI,41,2199.0
Rugby Union,Aviva Premiership,Crystal Bet,91,2194.0
Tennis,WTA 500 Qualifiers,Novibet,72,2193.0
Soccer,Super League (Greece),Parimatch,29,2191.0
Basketball,Basketball Super League (Turkey),Bet Warrior,204,2189.0
Basketball,British Basketball League,SNAI,175,2188.0
Soccer,DFB Pokal (Germany),HKJC,1,2185.0
Basketball,FIBA Womens AfroBasket,Offsidebet,22,2183.0
Basketball,WNBL (New Zealand),Caliente,7,2182.0
Soccer,UEFA Champions League Qualifiers,Placard,39,2175.0
Soccer,Cup (Iceland),Supersport,15,2170.0
Handball,EHF Handball European Championships Men,Parimatch,33,2166.0
Soccer,Victoria NPL2 (Australia),Super Bet,14,2166.0
Tennis,Fed Cup Women National_team,Totobet,27,2165.0
Basketball,FIBA EuroCup Women,Novibet,107,2164.0
Soccer,Eliteserien (Norway),Betonalfa,208,2162.0
Darts,PDC Darts - World Cup of Darts,Fonbet,5,2159.0
Darts,Players Championship,Bwin,41,2157.0
Soccer,Primera A (Colombia),Supermatch,38,2157.0
Tennis,UK Premier Tennis Series,Pocasport,14,2157.0
Ice Hockey,Champions Hockey League (Ice Hockey),Comeon,117,2153.0
Soccer,South Australia NPL (Australia),Bet Warrior,128,2152.0
Soccer,Primera División (Spain),Atlantic City,367,2151.0
Soccer,Queensland NPL (Australia),Volcano Montenegro,135,2151.0
Soccer,Friendly,Sazka,77,2150.0
Soccer,Erovnuli Liga (Georgia),Novibet,50,2150.0
Soccer,Queensland NPL (Australia),Bet Warrior,174,2149.0
Basketball,FIBA Basketball World Cup Qualifiers - Europe,Offsidebet,32,2147.0
Soccer,International Friendly,Panbet,21,2146.0
Soccer,FA Cup (Thailand),Olimp,8,2141.0
Basketball,VTB League,Netherlands Lottery,41,2141.0
Tennis,Wimbledon Qualifiers (England),Novibet,61,2141.0
Soccer,Meistriliiga (Estonia),Volcano Montenegro,132,2141.0
Soccer,Cup (Chile),Paddy Power,35,2139.0
Basketball,Basketball Super League (Turkey),Europebet,192,2138.0
Soccer,Western NPL (Australia),Baltbet,139,2137.0
Soccer,Victoria NPL Women (Australia),Sts,33,2135.0
Cricket,Cricket Ireland International ODI,William Hill,6,2135.0
Soccer,Friendly,Napoleonbet,100,2134.0
Soccer,First League (Bulgaria),Baltbet,62,2133.0
Soccer,Copa Argentina (Argentina),Crystal Bet,35,2128.0
Basketball,Liga Nacional de Básquet (Argentina),Supersport,60,2125.0
Darts,PDC Darts - Players Championship,Coral,10,2121.0
Field Hockey ,Euro Hockey Championships,Unibet,34,2120.0
Soccer,League Cup (United Arab Emirates),Supersport,10,2119.0
Basketball,FIBA EuroCup Women,Danske Spil,74,2117.0
Soccer,DFB Pokal (Germany),Baltbet,65,2115.0
Basketball,FIBA Basketball World Cup Qualifiers - Europe,Eurobet,32,2112.0
Basketball,VTB League,Supermatch,124,2112.0
Soccer,First Division A (Belgium),Sportsbet Australia,120,2112.0
Basketball,NBL,Netherlands Lottery,24,2110.0
Basketball,Basketball Champions League Americas,Supersport,49,2109.0
Soccer,Primera División (Chile),Europebet,214,2108.0
Soccer,Eliteserien (Norway),Dafabet,221,2108.0
Basketball,FIBA Women's Asia Cup,Mozzart,14,2103.0
Tennis,WTA 250 Qualifiers,RETAretail,122,2100.0
Soccer,LFPB (Bolivia),RETAretail,220,2099.0
Soccer,Cup (Iceland),Danske Spil,14,2099.0
Soccer,CONMEBOL Recopa,Fonbet,2,2099.0
Soccer,Tasmania NPL (Australia),Panbet,40,2098.0
Basketball,FIBA AmeriCup,Unibet,13,2097.0
Basketball,British Basketball League,Aspen,55,2097.0
Basketball,FIBA Basketball World Cup Americas Qualifiers,Vivarobet,16,2096.0
Basketball,FIBA Olympic Qualifiers,Ladbrokes,34,2095.0
Basketball,FIBA Women's AmeriCup,FDJ,16,2094.0
Volleyball,CEV Volleyball European Championships Women,Wwin,40,2094.0
Tennis,WTA 125K Series,Tonybet,112,2090.0
Soccer,Copa Libertadores,Macauslot,146,2088.0
Basketball,FIBA Basketball World Cup Americas Qualifiers,Sts,15,2087.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Offsidebet,10,2086.0
Cricket,Cricket South Africa - Provincial T20,Sportsbet Australia,13,2086.0
Basketball,FIBA Afrobasket,Danske Spil,45,2085.0
Soccer,Copa Argentina (Argentina),Panbet,36,2085.0
Basketball,FIBA Olympic Qualifiers,Panbet,14,2082.0
Tennis,Wimbledon Qualifiers (England),Bet Portugal,61,2082.0
Basketball,FIBA Basketball World Cup Qualifiers - Asia,Vivarobet,10,2082.0
Basketball,IBL (Indonesia),RETAretail,96,2080.0
Ice Hockey,Kontinental Hockey League,Mozzart,16,2076.0
Soccer,LFPB (Bolivia),Panbet,50,2074.0
Soccer,Primera B (Colombia),Tipsport,6,2074.0
Soccer,DFB Pokal (Germany),TopBet,16,2070.0
Darts,PDC Darts - Players Championship,Fonbet,8,2064.0
Cricket,Cricket New Zealand Super Smash Women,Sportsbet Australia,8,2063.0
Soccer,J-League Cup (Japan),Nike,22,2062.0
Soccer,Cup (Belgium),Opap,14,2057.0
Soccer,Victoria NPL (Australia),Adjarabet,63,2055.0
Handball,Handbollsligan (Swedish Handball),Super Bet,77,2054.0
Basketball,FIBA Olympic Qualifiers,Tabcorp,19,2052.0
Tennis,WTA 500 Qualifiers,Betcris,52,2052.0
Soccer,Cup (Belgium),Wwin,14,2050.0
Cricket,Cricket South Africa - Provincial 1-Day,Winline,7,2046.0
Soccer,Cup (Paraguay),Paddy Power,32,2046.0
Soccer,Ettan (Sweden),Novibet,90,2046.0
Basketball,KBL (South Korea),Ladbrokes,130,2046.0
Soccer,Thai League 2 (Thailand),Dafabet,104,2046.0
Basketball,BBL Cup,Bwin,60,2043.0
Tennis,Wimbledon Qualifiers (England),Kladionica,61,2040.0
Tennis,Davis Cup Men National_team,Super Bet,20,2038.0
Cricket,Cricket West Indies - International ODI,William Hill,6,2035.0
Soccer,Division Profesional (Paraguay),Baltbet,174,2033.0
Tennis,Fed Cup Women National_team,Paddy Power,26,2031.0
Volleyball,CEV Volleyball European Championships Women,Novibet,40,2031.0
Basketball,FIBA Europe Cup,Nike,77,2029.0
Basketball,FIBA Basketball World Cup Qualifiers - Europe,Netherlands Lottery,32,2028.0
Basketball,Basketball Champions League,Tabcorp,142,2026.0
Soccer,Western NPL (Australia),Opap,116,2026.0
Soccer,Cup (Paraguay),Opap,57,2025.0
Soccer,Capital Territory NPL Women (Australia),Sts,37,2024.0
Soccer,Primera B (Colombia),Vivarobet,10,2024.0
Soccer,UEFA Champions League Qualifiers,Volcano Montenegro,24,2023.0
Basketball,FIBA Europe Cup,Codere,86,2023.0
Basketball,Basketball Champions League,Europebet,167,2022.0
Soccer,Super League (Greece),Paddy Power,28,2015.0
Soccer,J3 League (Japan),Panbet,91,2012.0
Rugby Union,Aviva Premiership,Hungarian Lottery,14,2012.0
Darts,PDC Darts - Grand Prix,Winline,7,2011.0
Soccer,Friendly,Baltbet,104,2011.0
Soccer,Copa Argentina (Argentina),Codere,26,2011.0
Soccer,New South Wales NPL (Australia),Tabcorp,46,2010.0
Soccer,FNL (Russia),Warobet,100,2010.0
Ice Hockey,Champions Hockey League (Ice Hockey),Totobet,118,2000.0
Cricket,International Cricket,TAB NZ,3,2000.0
Basketball,BBL Cup,Olimp,34,2000.0
Basketball,FIBA Afrobasket,Tabcorp,39,1999.0
Soccer,Cup (Finland) ,Supersport,18,1998.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Vivarobet,12,1998.0
Tennis,WTA 250 Qualifiers,TAB NZ,104,1998.0
Soccer,Primera División (Peru),RETAretail,194,1998.0
Soccer,Meistriliiga (Estonia),Betcris,105,1988.0
Soccer,Eliteserien (Norway),TopBet,50,1988.0
Soccer,Cup (Iceland),Hungarian Lottery,9,1988.0
Soccer,Arabian Gulf League (United Arab Emirates),Supermatch,129,1985.0
Basketball,British Basketball League,Bet Warrior,169,1983.0
Basketball,FIBA Afrobasket,Opap,61,1982.0
Darts,PDC Darts - Other,Winline,6,1982.0
Soccer,South Australia NPL (Australia),Bet Shop,112,1981.0
Tennis,Wimbledon,RETAretail,132,1979.0
Handball,EHF European Cup Women,Winline,20,1978.0
